Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
Colombia,COL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.634999999,6.699999999,6.901208333,9,9,10.475,13.5,14.50639167,16.29066667,17.32014167,18.4431,19.93193333,21.86564167,23.63698333,26.064125,30.92894167,34.693925,36.77486667,39.09464167,42.549775,47.28030833,54.49055,64.08471667,78.8543,100.8172417,142.3116667,194.2614167,242.6075,299.1738333,382.5680833,502.25925,633.0451667,759.282,863.0646833,844.83589,912.826415,1036.686417,1140.962942,1426.037458,1756.230848,2087.903842,2299.633156,2504.241331,2877.652458,2628.612903,2320.834177,2361.139408,2078.291837,1967.711309,2158.255903,1898.569636,1848.13947,1796.895912,1868.785327,2001.781048,2741.880855,3054.121673,2951.327402,2955.70397,3280.831631,
Comoros,COM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.1930236,245.2580233,245.0117745,245.0142744,245.0251077,245.0588576,245.6763547,245.9988532,247.5625959,259.9583715,276.4007948,275.3543126,252.0254918,222.8872943,240.7026279,214.3110843,238.9484694,245.6776047,225.653948,212.7198417,211.277765,271.7291499,328.6034681,381.0628069,436.952963,449.2591557,346.302969,300.5340157,297.8456949,319.0055962,272.2624808,282.1045183,264.6895578,283.16018,416.398821,374.3570933,383.6599915,437.7470875,442.4588359,461.7929985,532.6559828,549.2982699,520.2849199,434.9230696,395.5035242,395.443772,391.8192187,358.9752889,334.5000311,352.7200675,371.0956967,353.4364693,382.9172538,370.4247179,370.3179974,443.4087735,444.4542113,435.4925622,416.5848438,439.4631103,
Cabo Verde,CPV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.36017029,27.05341667,24.51516667,25.40816667,25.54325,30.22908333,34.04649167,35.50075,37.433,40.17491667,48.69466667,58.29333333,71.68583333,84.87791667,91.63166667,80.14491667,72.46583333,72.0675,77.97808333,70.03133333,71.40833333,68.01758333,80.42659736,81.89083333,76.85333333,82.59146667,93.17666667,98.1575,102.7,115.8765516,123.2133333,117.2558333,97.7875,88.7479249,88.64616853,87.92606491,80.61502716,75.33600384,80.03541773,83.27868938,79.27688148,86.31895418,83.0725,83.0345,99.38569354,99.68811364,97.80693777,93.41357891,98.49517859,
Costa Rica,CRI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.615000005,5.951666672,6.625000006,6.625000006,6.625000006,6.625000006,6.625000006,6.625000006,6.625000006,6.625000006,6.625000006,6.625833338,6.634999999,6.646758332,7.929999999,8.569999999,8.569999999,8.569999999,8.569999999,8.569999999,8.569999999,21.76333333,37.40666667,41.09416667,44.53268333,50.45335,55.98589167,62.7762,75.80473333,81.50420833,91.57929167,122.4324167,134.5063333,142.1716667,157.0666667,179.7291667,207.6891667,232.5975,257.2291667,285.6846948,308.1866667,328.8708333,359.8175269,398.6622222,437.935,477.7867415,511.3018179,516.6173902,526.2355134,573.2879567,525.8292007,505.6642399,502.901462,499.7668326,538.3172003,534.56577,544.7393672,567.5130903,576.9725012,587.2945957,
Caribbean small states,CSS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuba,CUB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.920999999,0.836666666,0.821999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,
Cayman Islands,CYM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.714285715,0.714285715,0.714285715,0.714285715,0.714285715,0.714285715,0.714285715,0.727466995,0.833333334,0.833333334,0.827843865,0.832759413,0.800497304,0.816341891,0.838825881,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,0.83333,
Cyprus,CYP,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.362103333,0.416666999,0.416666999,0.416666999,0.410730598,0.383572369,0.349950503,0.364692711,0.368907243,0.410495692,0.408121577,0.373512583,0.354443864,0.353051687,0.421430759,0.475385896,0.526640771,0.58838586,0.612552316,0.518143083,0.481096583,0.466628833,0.494624917,0.458079917,0.4644285,0.449548583,0.497405167,0.492191,0.452420167,0.46631125,0.513897333,0.517825583,0.54294775,0.622409117,0.643107026,0.61065999,0.517443262,0.468600552,0.464070507,0.458915947,0.426125,,,,,,,,,,,,,
Czech Republic,CZE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.15283333,28.78508333,26.54066667,27.14491667,31.69841667,32.28116667,34.56925,38.59841667,38.03532833,32.73851833,28.209,25.69975,23.95741667,22.59558333,20.29366667,17.07166667,19.063,19.09825,17.69591667,19.5775,19.57058333,20.7575,24.59875,24.43991667,23.37633333,21.72991667,22.93225,
Germany,DEU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.200000003,4.033333336,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,4.000000003,3.943333336,3.660000003,3.50739351,3.188641666,2.672599999,2.587749999,2.460291666,2.517999999,2.322183332,2.008624999,1.832883333,1.817666666,2.259999999,2.426591666,2.553258332,2.845941666,2.943966667,2.171483333,1.797391667,1.756225,1.880041667,1.615733333,1.659541667,1.56165,1.653320833,1.622794167,1.4331325,1.504774167,1.734055833,1.7596676,,,,,,,,,,,,,,,,,,,,,,
Djibouti,DJI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,214.3920002,213.7787502,197.466,179.9423333,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.721,177.7208333,177.72,177.72,177.72,177.72,177.72,
Dominica,DMA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.761908334,2.000000001,2.000000001,2.000000001,1.974872733,1.921278149,1.959219236,2.053232409,2.169795832,2.614670833,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,
Denmark,DNK,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.956541672,7.500000007,7.500000007,7.500000007,7.426337969,6.949291666,6.049499999,6.094899999,5.746149999,6.045024999,6.003191666,5.514624999,5.260958332,5.635941666,7.123366666,8.332441666,9.144991666,10.35659167,10.59639167,8.090991667,6.840316667,6.731525,7.310175,6.188558333,6.396458333,6.036133333,6.483939167,6.360551667,5.602366667,5.798671667,6.604459167,6.700826667,6.97624,8.083144167,8.3228175,7.894714167,6.587673333,5.991056667,5.99691,5.946778333,5.443700833,5.098130833,5.360866667,5.624075,5.368711535,5.792475537,5.616311686,5.612466667,6.727906831,6.731718257,6.602893466,6.314618787,6.669446615,
Dominican Republic,DOM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,1,3.112608333,2.904333333,3.844758333,6.112516667,6.34,8.5253,12.57591896,12.5,12.5,12.6167803,12.87,12.89634921,14.00592105,14.70311084,15.83442991,16.18145768,16.69096152,17.59304369,29.36999962,41.93031457,30.28280818,33.3000352,33.17187058,34.52936096,35.97186555,36.82129187,38.08758487,39.32030084,41.79450343,43.54967262,45.04549907,46.06444394,47.5343582,49.50999286,51.29485833,
Algeria,DZA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.912638337,4.480514953,3.962495412,4.180749999,3.949408332,4.163824999,4.146758332,3.965899999,3.853266666,3.837449999,4.315808332,4.592191666,4.788799999,4.983375,5.0278,4.702316667,4.849741667,5.914766667,7.608558333,8.957508333,18.472875,21.836075,23.34540667,35.05850083,47.66272667,54.74893333,57.70735,58.73895833,66.573875,75.25979167,77.21502083,79.6819,77.394975,72.06065,73.27630833,72.64661667,69.2924,64.5828,72.64741667,74.38598333,72.93788333,77.53596667,79.3684,80.57901667,100.6914333,109.4430667,110.9730167,116.5937917,119.3535583,
East Asia & Pacific (excluding high income),EAP,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early-demographic dividend,EAR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.00000002,16.50000002,18.00000002,18.00000002,18.00000002,18.00000002,18.00000002,18.00000002,18.00000002,18.00000002,20.91666669,25.00000002,25.00013818,24.99997699,24.99997929,25,25,25,25,25,25,25,30.02583333,44.11500833,62.5359,69.55625,122.7792417,170.4616667,301.6108333,526.3483333,767.7508333,1046.249333,1533.961667,1919.105,2196.728333,2564.494167,3189.474167,3998.266667,5446.5729,11786.80167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
"Egypt, Arab Rep.",EGY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.348241999,0.348241999,0.404489125,0.434782609,0.434782609,0.434782609,0.434782609,0.434782609,0.434782609,0.434782609,0.434782609,0.434782641,0.434782609,0.397956243,0.391303667,0.391303667,0.391303667,0.391303667,0.391303667,0.7000007,0.7000007,0.7000007,0.7000007,0.7000007,0.7000007,0.7000007,0.7000007,0.7000007,0.7000007,0.866666667,1.55,3.138008333,3.321748333,3.3525175,3.385133333,3.392208333,3.391483333,3.38875,3.388,3.39525,3.47205,3.973,4.499666667,5.850875,6.196241667,5.778833333,5.733166667,5.635433333,5.4325,5.544553309,5.621942918,5.932827652,6.056058333,6.870325,7.077608561,7.691258333,10.02540079,17.78253352,17.76729042,16.77058184,
Euro area,EMU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.938283072,1.082705081,1.116533086,1.057558996,0.884047927,0.803921648,0.803800192,0.796432731,0.7296724,0.67992268,0.716957702,0.75430899,0.718413899,0.77833812,0.752945123,0.752728197,0.901296423,0.903421436,0.885205508,0.846772667,0.893276257,
Eritrea,ERI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.486690522,2.486690522,2.486690522,2.487983327,2.502204188,2.502204188,2.502204188,2.502204188,2.502204188,2.502204188,2.502204188,2.495673435,2.302027853,2.100600416,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.071825068,2.804970895,5.004408376,5.469818355,6.163762983,6.357275114,6.758821784,7.361930417,8.152633333,9.625,11.30945208,13.95819417,13.87789058,13.7875,15.36791667,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.375,15.35,15.075,15.075,15.075,
Spain,ESP,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,60.00000006,60.00000006,60.00000006,60.00000006,60.00000006,60.00000006,60.00000006,61.66666673,70.00000007,70.00000007,70.00000007,69.46866671,64.27141667,58.26008333,57.6865,57.40691667,66.90291667,75.96183333,76.66783333,67.125,71.70191667,92.32183333,109.8591667,143.4299167,160.761,170.0440833,140.0483754,123.4783333,116.4868333,118.3776667,101.9339167,103.9115833,102.3790833,127.2604167,133.957955,124.689,126.6615833,146.4136283,149.3953317,,,,,,,,,,,,,,,,,,,,,,
Estonia,EST,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.22275,12.99125,11.46475,12.038,13.88175,14.07466667,14.67758333,16.96863667,17.47807153,16.61179167,13.8564114,12.59556359,12.58378659,12.46548376,11.433853,10.69444309,11.25743089,11.80684823,,,,,,,,,,
Ethiopia,ETH,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.484470001,2.484470001,2.484470001,2.484470001,2.500000002,2.500000002,2.500000002,2.500000002,2.500000002,2.500000002,2.500000002,2.493475001,2.299999999,2.098749999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.069999999,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.07,2.8025,5,5.465,6.158333333,6.351675,6.709341667,7.115908333,7.94225,8.217258333,8.457491667,8.56775,8.599683333,8.635583333,8.666441667,8.698615833,8.96595,9.599741667,11.77759967,14.40958981,16.89922576,17.70476138,18.62662896,19.58578991,20.57684875,21.73154722,23.86610446,27.42938659,29.06975,
European Union,EUU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.200000002,3.200000002,3.200000002,3.200000002,3.200000002,3.200000002,3.200000002,3.449992502,4.199970003,4.199970003,4.199970003,4.184417791,4.146333333,3.821166666,3.773749999,3.678666666,3.864416666,4.029416666,4.117333333,3.895333333,3.730083333,4.315249999,4.820416666,5.570083333,6.01,6.197895833,5.06952,4.395565,4.182833333,4.291215833,3.823505,4.043979167,4.47944,5.712291667,5.2235125,4.366666667,4.59355,5.191435,5.344065833,,,,,,,,,,,,,,,,,,,,,,
Fiji,FJI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.792858,0.792858,0.792858,0.792858,0.792858,0.792858,0.792858,0.805854,0.870834,0.870834,0.870834,0.858823231,0.825183712,0.794223825,0.805603828,0.821883064,0.897715403,0.917440332,0.846770749,0.835743249,0.817964666,0.854626582,0.932448666,1.017020332,1.082596666,1.153554166,1.132865833,1.243858333,1.430258333,1.483333333,1.480908333,1.4755575,1.502990833,1.541775,1.464125,1.406333333,1.4033,1.443675,1.986816667,1.969625,2.128625,2.276602946,2.18678335,1.895768382,1.733101678,1.691046216,1.731264933,1.610413796,1.594034411,1.958095035,1.918508678,1.790883831,1.789892817,1.841476617,1.887345358,2.097629816,2.094695939,2.066875304,2.087379789,2.160393115,
France,FRA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,4.937060004,5.194197504,5.554190005,5.540601355,5.044544516,4.452779674,4.809618473,4.287799515,4.802878363,4.905173323,4.513099999,4.254416666,4.225574999,5.434608333,6.572099999,7.621291666,8.7391,8.985225,6.926091667,6.010708333,5.956941667,6.380141667,5.445275,5.642116667,5.293815833,5.66323,5.552045,4.9914825,5.1155225,5.836691667,5.899515667,,,,,,,,,,,,,,,,,,,,,,
Faroe Islands,FRO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.956545005,7.500000007,7.500000007,7.500000007,7.426337969,6.949291666,6.049499999,6.094899999,5.746149999,6.045024999,6.003191666,5.514624999,5.260958332,5.635941666,7.123366666,8.332441666,9.144991666,10.35659167,10.59639167,8.090991667,6.840316667,6.731525,7.310175,6.188558333,6.396458333,6.036133333,6.483939167,6.360551667,5.602366667,5.798671667,6.604459167,6.700826667,6.97624,8.083144167,8.3228175,7.894714167,6.587673333,5.991056667,5.99691,5.946778333,5.443700833,5.098130833,5.360866667,5.624075,5.368711535,5.792475537,5.616311686,5.612466667,6.727906831,6.731718257,,,,
"Micronesia, Fed. Sts.",FSM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Gabon,GAB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.1951014,245.2601016,245.0138507,245.0163507,245.0271841,245.0609342,245.6784366,246.0009378,247.5646938,259.9605744,276.403137,275.3564567,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.4733493,710.207977,732.3976933,693.7132265,579.8974262,527.3380323,527.2583626,522.4256249,478.6337185,446.0000414,470.2934233,494.7942622,471.2486257,510.5563385,493.8996239,493.7573299,591.211698,592.6056151,580.6567496,555.4464584,585.9110132,
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.362103333,0.416666999,0.416666999,0.416666999,0.410920237,0.400390462,0.408170945,0.42775644,0.452041166,0.556509832,0.573271999,0.521504582,0.472181166,0.430294999,0.497641332,0.572446832,0.659724582,0.751806666,0.779246,0.682197333,0.6119265,0.562170167,0.61117275,0.563177167,0.567015333,0.569774167,0.666756553,0.653426604,0.63366812,0.640958255,0.610836114,0.603823594,0.618056845,0.660930833,0.694655,0.667223333,0.6124725,0.54618,0.549998333,0.543486667,0.499771667,0.54396625,0.641919263,0.647179346,0.624140836,0.633046989,0.639660578,0.607729627,0.654545479,0.740634464,0.776976682,0.74953154,0.78344511,
Georgia,GEO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2628,1.2975,1.389816667,2.024516667,1.976166667,2.073016667,2.195675,2.14565,1.91665,1.812675,1.780433333,1.670491667,1.490791667,1.670487097,1.782341667,1.68649543,1.651258333,1.66335,1.765666667,2.269341667,2.366725,2.509541667,2.534110833,2.818145,
Ghana,GHA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.14E-05,7.14E-05,7.14E-05,7.14E-05,7.14E-05,7.14E-05,7.14E-05,8.61E-05,0.000101985,0.000101985,0.000101985,0.000103429,0.000133267,0.000116437,0.000114938,0.000114938,0.000114938,0.000114938,0.000176263,0.000274852,0.000274852,0.000274852,0.000274852,0.000882523,0.003596684,0.005433577,0.008915621,0.015365068,0.020223705,0.026985484,0.032615622,0.036763307,0.043685167,0.064871188,0.095568239,0.119913873,0.163547168,0.204796278,0.231165901,0.266642972,0.544919176,0.716305158,0.792417084,0.866764327,0.899494854,0.905209486,0.915106799,0.932619195,1.052275,1.404966667,1.429983333,1.520625,1.824866667,1.98135,2.896575,3.714641667,3.909816667,4.350533333,4.585325,5.217366667,
Gibraltar,GIB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.362103333,0.416666999,0.416666999,0.416666999,0.410920237,0.400390462,0.408170945,0.42775644,0.452041166,0.556509832,0.573271999,0.521504582,0.472181166,0.430294999,0.497641332,0.572446832,0.659724582,0.751806666,0.779246,0.682197333,0.6119265,0.562170167,0.61117275,0.563177167,0.567015333,0.569774167,0.666756553,0.653426604,0.63366812,0.640958255,0.610836114,0.603823594,0.618056845,0.660930833,0.694655,0.667223333,0.6124725,0.54618,0.549998333,0.543486667,0.499771667,0.54396625,0.641919263,0.647179346,0.624140836,0.633046989,0.639660578,0.607729627,0.654545479,0.740634464,0.776976682,0.74953154,0.78344511,
Guinea,GIN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.68500002,24.61275202,22.73627398,20.71609177,20.55627617,20.67326493,21.38195694,21.14448267,19.72354076,19.10701332,18.96889304,20.94811712,22.36602852,23.09518398,24.0899437,24.33309879,333.4525,428.4025,474.3958333,591.6458333,660.1666667,753.8580833,902.0013333,955.4903333,976.6364167,991.4115,1004.016583,1095.3255,1236.83175,1387.401333,1746.869917,1950.558333,1975.84375,1984.93125,2243.93125,3644.333333,5148.75,4197.752004,4601.691004,4801.083238,5726.071021,6658.031258,6985.829026,6907.87807,7014.118777,7485.516742,8967.92708,9088.319496,9011.134177,9183.875864,
"Gambia, The",GMB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.785710715,1.785710715,1.785710715,1.785710715,1.785710715,1.785710715,1.785710715,1.835313929,2.083330001,2.083330001,2.083330001,2.054598274,2.001332796,1.702404564,1.710926786,1.808043707,2.225673135,2.293018881,2.085745297,1.8884158,1.72098284,1.990170209,2.289510185,2.638574619,3.584058013,3.893873804,6.924971088,7.074400105,6.708423238,7.58358294,7.878992181,8.73314084,8.895714913,9.114419472,9.58177096,9.544264819,9.79717347,10.20016667,10.6431,11.39509167,12.7876251,15.68715833,19.917825,28.53050833,30.03008333,28.57543333,28.065725,24.87343333,22.19235,26.6443612,28.01195366,29.46152006,32.07713389,35.95758683,41.73296165,42.50620809,43.37252767,46.60890946,48.15178064,50.06246137,
Guinea-Bissau,GNB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.1951014,245.2601016,245.0138507,245.0163507,245.0271841,245.0609342,245.6784366,246.0009378,247.5646938,259.9605744,276.403137,275.3564567,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.4733493,710.207977,732.3976933,693.7132265,579.8974262,527.3380323,527.2583626,522.4256249,478.6337185,446.0000414,470.2934233,494.7942622,471.2486257,510.5563385,493.8996239,493.7573299,591.211698,592.6056151,580.6567496,555.4464584,585.9110132,
Equatorial Guinea,GNQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.1951014,245.2601016,245.0138507,245.0163507,245.0271841,245.0609342,245.6784366,246.0009378,247.5646938,259.9605744,276.403137,275.3564567,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.4733493,710.207977,732.3976933,693.7132265,579.8974262,527.3380323,527.2583626,522.4256249,478.6337185,446.0000414,470.2934233,494.7942622,471.2486257,510.5563385,493.8996239,493.7573299,591.211698,592.6056151,580.6567496,555.4464584,585.9110132,
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,30.0003,30.00005002,30.00000003,30.00000003,30.00000003,30.00000003,30.00000003,30.00000003,30.00000003,30.00000003,30.00000003,30.00000003,30.0003,29.625225,30.0003,32.051325,36.51758333,36.83841667,36.74541667,37.03841667,42.61658333,55.40841667,66.80316667,88.06425,112.7165833,138.1190833,139.9811667,135.4295,141.8605,162.4165833,158.5139167,182.2664167,190.62425,229.2498433,242.6028175,231.6627358,240.7115425,273.0578533,295.529105,305.6466042,365.3985608,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.761908334,2.000000001,2.000000001,2.000000001,1.974872733,1.921278149,1.959219236,2.053232409,2.169795832,2.614670833,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,
Greenland,GRL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,6.907140006,7.005950006,7.500000007,7.500000007,7.500000007,7.417595656,6.949291666,6.049499999,6.094899999,5.746149999,6.045024999,6.003191666,5.514624999,5.260958332,5.635941666,7.123366666,8.332441666,9.144991666,10.35659167,10.59639167,8.090991667,6.840316667,6.731525,7.310175,6.188558333,6.396458333,6.036133333,6.483939167,6.360551667,5.602366667,5.798671667,6.604459167,6.700826667,6.97624,8.083144167,8.3228175,7.894714167,6.587673333,5.991056667,5.99691,5.946778333,5.443700833,5.098130833,5.360866667,5.624075,5.368711535,5.792475537,5.616311686,5.612466667,6.727906831,6.731718257,,,,
